FishID,Species,Date,Season,TL,FL,Mass,Sex,GS,GW,Fat,GSI,ln(TL),ln(Mass),Predicted mass,Le Cren
MR374,P. blochii,27-04-16,2,237,214,238,M,3,4,0,0.017094017,5.468060141,5.472270674,265.465543,0.8965382
MR378,P. blochii,21-03-17,1,305,278,446.5,M,3,3.1,0,0.00699143,5.720311777,6.1014394,549.4008037,0.81270358
MR380,P. blochii,21-03-17,1,280,257,396.2,M,3,3.1,1,0.007886034,5.634789603,5.981919134,429.3332069,0.922826359
MR382,P. blochii,18-12-16,4,247,225,253,M,3,2.8,1,0.011191047,5.509388337,5.533389489,299.0619983,0.845978431
MR384,P. blochii,21-03-17,1,294,266,467.5,M,3,7,2,0.015200869,5.683579767,6.147399349,494.1875207,0.945997178
MR385,P. blochii,21-03-17,1,264,244,343.4,M,5,2.4,1,0.007038123,5.575949103,5.838895948,362.3361726,0.947738664
MR386,P. blochii,21-03-17,1,230,200,249,M,3,1.9,1,0.007689195,5.438079309,5.517452896,243.4808322,1.022667771
MR387,P. blochii,15-02-17,1,241,217,275,M,1,0.05,2,0.000181851,5.484796933,5.616771098,278.5907815,0.987110911
MR390,P. blochii,06-07-17,3,276,254,395,M,6,29.5,1,0.080711354,5.620400866,5.978885765,411.88525,0.959004965
MR395,P. blochii,18-12-16,4,265,250,400,M,2,5.6,1,0.014198783,5.579729826,5.991464547,366.3077339,1.091978037
MR397,P. blochii,21-03-17,1,277,235,398.5,M,5,10.8,1,0.02785659,5.624017506,5.987707498,416.2029593,0.957465561
MR403,P. blochii,01-05-15,2,272,260,439,M,5,21.7,1,0.052000959,5.605802066,6.084499413,394.9071072,1.111653835
MR411,P. blochii,26-10-16,4,223,201,229,M,1,0.3,2,0.001311762,5.407171771,5.433722004,222.7208798,1.028192777
MR416,P. blochii,06-07-17,3,204,186,171,M,3,0.8,1,0.004700353,5.318119994,5.141663557,172.2844935,0.992544346
MR419,P. blochii,21-03-17,1,243,217,243.6,M,4,1.7,0,0.007027697,5.493061443,5.495527536,285.3093091,0.853810206
MR422,P. blochii,15-02-17,1,213,195,136,M,2,0.5,0,0.003690037,5.361292166,4.912654886,195.1229598,0.696996397
MR430,P. blochii,29-01-17,1,197,179,146.6,M,2,0.218,1,0.001489254,5.283203729,4.987707789,155.7838501,0.941047483
MR432,P. blochii,29-12-17,4,180,160,109.6,M,1,0.261,2,0.002387071,5.192956851,4.696837375,120.091185,0.912639841
MR434,P. blochii,29-12-17,4,210,189,158.2,M,2,0.146,2,0.000923735,5.347107531,5.063860055,187.3034259,0.844618827
MR435,P. blochii,29-12-17,4,293,266,486.8,M,3,1.55,2,0.00319423,5.680172609,6.187853361,489.3562884,0.994776223
MR437,P. blochii,29-12-17,4,209,193,211,M,2,0.1,2,0.000474158,5.342334252,5.351858133,184.7431742,1.142126094
MR439,P. blochii,07-04-18,2,193,179,141.8,M,3,0.837,1,0.005937728,5.262690189,4.954417614,146.836638,0.965699038
MR440,P. blochii,07-04-18,2,207,191,172,M,4,0.36,1,0.002097413,5.332718793,5.147494477,179.6914778,0.957196201
MR443,P. blochii,07-04-18,2,172,160,110,M,2,0.204,2,0.001857991,5.147494477,4.700480366,105.337025,1.044267198
MR445,P. blochii,29-12-17,4,292,263,488.3,M,3,2.101,2,0.004321276,5.676753802,6.190929971,484.5560116,1.007726637
MR447,P. blochii,07-04-18,2,260,240,369.3,M,2,1.925,3,0.005239878,5.560681631,5.911609322,346.7313095,1.065089855
MR448,P. blochii,21-07-18,3,286,259,481,M,4,2.002,2,0.004179558,5.655991811,6.17586727,456.3991877,1.053901963
MR451,P. blochii,21-07-18,3,234,213,240.7,M,2,0.636,0,0.002649294,5.455321115,5.483551345,255.8914426,0.940633253
MR455,P. blochii,21-07-18,3,202,184,173.5,M,3,0.681,1,0.003940539,5.308267697,5.156177599,167.459076,1.036074032
MR456,P. blochii,29-12-17,4,210,180,203,M,2,0.3,2,0.00148002,5.347107531,5.313205979,187.3034259,1.08380292
MR457,P. blochii,21-07-18,3,241,217,268,M,6,18,0,0.072,5.484796933,5.590986981,278.5907815,0.961984451
MR459,P. blochii,21-07-18,3,265,242,386.6,M,2,1.5,2,0.003895092,5.579729826,5.957390567,366.3077339,1.055396772
MR460,P. blochii,21-07-18,3,220,200,202.6,M,3,0.87,1,0.004312695,5.393627546,5.311233592,214.1905126,0.9458869
MR463,P. blochii,21-07-18,3,170,160,105.4,M,2,0.768,1,0.007340011,5.135798437,4.657762636,101.8438311,1.034917862
MR464,P. blochii,21-07-18,3,221,202,235,M,2,0.6,3,0.002559727,5.398162702,5.459585514,217.009807,1.082900369
MR465,P. blochii,21-07-18,3,213,189,186.4,M,3,0.382,0,0.002053565,5.361292166,5.227894902,195.1229598,0.955295062
MR469,P. blochii,21-07-18,3,196,179,149.3,M,1,0.06,1,0.000402037,5.278114659,5.005957705,153.5145929,0.972545978
MR470,P. blochii,21-07-18,3,210,190,186.2,M,3,0.6,0,0.003232759,5.347107531,5.226821365,187.3034259,0.994108885
MR471,P. blochii,21-07-18,3,197,154,146.4,M,2,0.09,2,0.000615132,5.283203729,4.986342602,155.7838501,0.939763653
MR477,P. blochii,29-12-17,4,185,142,136,M,2,0,1,0,5.220355825,4.912654886,129.9634972,1.046447679
MR512,P. blochii,31-05-18,2,246,224,319.5,M,3,0.7,2,0.002195734,5.505331536,5.766757274,295.5841334,1.080910522
MR513,P. blochii,31-05-19,2,241,221.8,289.5,M,3,1.7,1,0.00590688,5.484796933,5.668155297,278.5907815,1.039158577
MR516,P. blochii,31-05-19,2,255,233,367.5,M,3,1.2,1,0.003276003,5.541263545,5.906723319,327.8512449,1.120935198
MR519,P. blochii,31-05-19,2,247,209,329.5,M,3,0.5,2,0.001519757,5.509388337,5.797576354,299.0619983,1.101778233
MR520,P. blochii,31-05-19,2,211,190,190.5,M,3,2.9,2,0.015458422,5.351858133,5.249652195,189.8867428,1.003229595
MR522,P. blochii,31-05-19,2,210,190,176,M,3,0.7,1,0.003993155,5.347107531,5.170483995,187.3034259,0.939651793
MR523,P. blochii,15-11-18,4,309,278,678.5,M,4,10.1,2,0.015110712,5.733341277,6.519884479,570.4340373,1.189445152
MR527,P. blochii,15-11-18,4,180,165,119,M,2,0.7,1,0.00591716,5.192956851,4.779123493,120.091185,0.990913696
MR531,P. blochii,03-04-19,2,298,269,512,M,5,43.7,0,0.09331625,5.697093487,6.238324625,513.823871,0.996450396
MR532,P. blochii,03-04-19,2,199,180,168.5,M,3,0.3,2,0.001783591,5.293304825,5.12693575,160.3878594,1.050578271
MR538,P. blochii,03-04-19,2,244,222,270,M,5,10.2,0,0.03926097,5.497168225,5.598421959,288.7078841,0.93520134
MR543,P. blochii,25-05-19,2,283,257,480.5,M,4,22.9,2,0.050043706,5.645446898,6.174827228,442.7311058,1.085308879
MR547,P. blochii,15-11-18,4,174,160,132,M,3,1.1,3,0.008403361,5.159055299,4.882801923,108.9075639,1.212037027
MR550,P. blochii,15-11-18,4,205,175,165.5,M,2,0.1,2,0.000604595,5.323009979,5.108971195,174.7308765,0.947170891
MR552,P. blochii,23-02-19,1,240,217,237,M,3,4.1,3,0.017604122,5.480638923,5.468060141,275.2706381,0.860970867
MR553,P. blochii,23-03-19,1,291,262,492,M,2,9.5,3,0.019689119,5.673323267,6.198478716,479.7865971,1.025455907
MR555,P. blochii,15-11-18,4,218,193,201.5,M,1,0.4,0,0.00198906,5.384495063,5.305789381,208.6239256,0.965852787
MR557,P. blochii,15-11-18,4,225,212,258,M,2,1.6,2,0.00624025,5.416100402,5.552959585,228.5292408,1.128958374
MR558,P. blochii,15-11-18,4,199,176,149,M,1,0,3,0,5.293304825,5.003946306,160.3878594,0.928997996
MR565,P. blochii,23-12-19,4,186,170,113,M,2,0.6,1,0.005338078,5.225746674,4.727387819,131.9994308,0.856064297
MR592,P. blochii,25-07-21,3,199,186,155.2,M,4,3.4,0,0.022397892,5.293304825,5.044714608,160.3878594,0.967654289
MR593,P. blochii,25-07-21,3,225,211,244.7,M,4,3.5,1,0.014510779,5.416100402,5.50003297,228.5292408,1.070760132
MR600,P. blochii,25-07-21,3,281,262,424,M,,4.4,0,0.010486177,5.638354669,6.049733455,433.7693091,0.9774781
MR603,P. blochii,25-07-21,3,255,229,276.5,M,4,4.6,1,0.016917985,5.541263545,5.622210821,327.8512449,0.843370292
MR605,P. blochii,25-07-21,3,270,242,379.9,M,4,6.7,1,0.01795284,5.598421959,5.93990806,386.5923351,0.982688909
MR606,P. blochii,25-07-21,3,221,205,200.1,M,4,5.8,0,0.029850746,5.398162702,5.298817242,217.009807,0.922078144
MR608,P. blochii,25-07-21,3,263,245,359,M,4,6.8,1,0.019307212,5.572154032,5.883322388,358.3928441,1.001694107
MR609,P. blochii,25-07-21,3,256,239,318,M,4,6.4,1,0.020539153,5.545177444,5.762051383,331.5721171,0.959067375
MR614,P. blochii,31-07-22,3,241,218,234.5,M,4,5,0,0.021786492,5.484796933,5.457455588,278.5907815,0.841736395
MR624,P. blochii,08-05-22,2,241,216,281,M,4,16.21,1,0.061218324,5.484796933,5.638354669,278.5907815,1.008647876
MR625,P. blochii,08-05-22,2,253,226,328,M,5,16.1,2,0.051619109,5.533389489,5.793013608,320.4915477,1.023427926
MR626,P. blochii,08-05-22,2,283,250,474.4,M,4,4.25,2,0.009039668,5.645446898,6.162050848,442.7311058,1.071530764
MR627,P. blochii,08-05-22,2,222,202,226.45,M,4,17.14,1,0.081888109,5.402677382,5.42252417,219.8532306,1.030005333
MR628,P. blochii,08-05-22,2,273,247,444,M,5,33.15,2,0.080686382,5.609471795,6.095824562,399.1079269,1.112481036
MR629,P. blochii,08-05-22,2,322,299,720.5,M,5,34.55,0,0.050368103,5.774551546,6.579945415,642.4078374,1.121561659
MR630,P. blochii,02-06-22,2,284,262,437,M,4,16.9,0,0.040228517,5.648974238,6.079933195,447.2569878,0.977066903
MR631,P. blochii,07-07-22,3,307,277,549,M,5,21.19,1,0.040147023,5.726847748,6.308098442,559.8529033,0.980614724
MR632,P. blochii,08-05-22,2,263,234,345.5,M,3,20.2,0,0.062096526,5.572154032,5.844992643,358.3928441,0.964025945
MR633,P. blochii,08-05-22,2,296,257,523.3,M,3,29.62,2,0.05999838,5.690359454,6.260154913,503.9432251,1.038410626
MR636,P. blochii,08-08-22,3,330,298,593.21,M,4,8.43,2,0.014415678,5.799092654,6.385548468,689.5128101,0.860332094
MR637,P. blochii,02-06-22,2,247,224,250.05,M,3,5.2,1,0.021237492,5.509388337,5.521660898,299.0619983,0.836114255
MR639,P. blochii,02-06-22,2,229,206,242.64,M,4,13.28,2,0.057900244,5.433722004,5.491578863,240.4409076,1.009146082
MR642,P. blochii,08-05-22,2,243,220,297.5,M,5,23.55,1,0.085964592,5.493061443,5.695414225,285.3093091,1.042727982
MR645,P. blochii,08-05-22,2,243,220,296,M,4,17.87,2,0.06425053,5.493061443,5.690359454,285.3093091,1.03747053
MR646,P. blochii,02-06-22,2,249,228,345.8,M,5,34.25,2,0.1099342,5.517452896,5.845860573,306.0976847,1.129704723
MR648,P. blochii,02-06-22,2,251,226,296,M,4,15.7,0,0.056011416,5.525452939,5.690359454,313.2406143,0.944960476
MR651,P. blochii,08-05-22,2,255,232,341.97,M,3,29.37,1,0.093953935,5.541263545,5.834723014,327.8512449,1.043064516
MR654,P. blochii,17-05-23,2,239,215,255.4,M,5,10.8,0,0.04415372,5.476463552,5.542830944,271.9764476,0.939051901
MR656,P. blochii,17-05-23,2,255,232,286.6,M,3,1.3,1,0.004556607,5.541263545,5.658087515,327.8512449,0.874176946
MR658,P. blochii,17-05-23,2,234,211,224,M,4,5.7,1,0.026110857,5.455321115,5.411646052,255.8914426,0.875371203
MR660,P. blochii,06-08-23,3,307,275,432,M,3,12.9,0,0.030780243,5.726847748,6.068425588,559.8529033,0.771631258
MR664,P. blochii,12-08-23,3,262,242,355.8,M,3,5.6,1,0.015990862,5.568344504,5.874368775,354.4776537,1.003730408
MR665,P. blochii,12-08-23,3,270,243,326.5,M,4,11.7,0,0.037166455,5.598421959,5.788429949,386.5923351,0.844558907
MR668,P. blochii,24-03-23,1,270,243,352.3,M,3,6.1,1,0.017619873,5.598421959,5.864483085,386.5923351,0.911295874
MR670,P. blochii,01-06-23,2,326,294,617.5,M,4,17.2,1,0.02865234,5.786897381,6.425679069,665.6881954,0.927611462
MR676,P. blochii,12-08-23,3,273,240,365,M,2,2.05,0,0.005648161,5.609471795,5.899897354,399.1079269,0.91453959
MR677,P. blochii,06-06-23,2,399,361,1064.7,M,4,18.8,0,0.01797495,5.988961417,6.970448348,1192.07824,0.893146074
MR679,P. blochii,25-07-23,3,365,331,819.6,M,3,10.4,0,0.0128522,5.899897354,6.708816416,922.0928036,0.888847627
MR681,P. blochii,01-05-23,2,275,252,389,M,3,13.8,1,0.036780384,5.616771098,5.963579344,407.5969043,0.954374275
MR686,P. blochii,01-05-23,2,338,316,831.4,M,5,55.3,2,0.071253704,5.823045895,6.723111027,738.8183821,1.125310388
MR691,P. blochii,17-05-23,2,275,265,474,M,4,16.4,2,0.035839161,5.616771098,6.161207322,407.5969043,1.162913641
MR694,P. blochii,01-06-23,2,283,257,400.7,M,3,6.25,1,0.015844847,5.645446898,5.993213018,442.7311058,0.905064033
MR695,P. blochii,06-08-23,3,302,275,531.9,M,4,25.1,1,0.04952644,5.710427017,6.276455502,533.9629688,0.996136495
MR696,P. blochii,25-07-23,3,335,306,665,M,4,10.55,1,0.016120406,5.814130532,6.499787041,720.0679197,0.923523992
MR700,P. blochii,01-05-23,2,357,323,1001.8,M,4,109.4,1,0.122590766,5.877735782,6.909553661,865.0135097,1.158132201
MR701,P. blochii,24-03-23,1,266,238,374.9,M,2,10.9,1,0.029945055,5.583496309,5.926659324,370.3076223,1.012401521
MR724,P. blochii,12-02-24,1,351,319,787,M,2,2.7,2,0.00344256,5.860786223,6.668228248,823.7546357,0.955381573
MR726,P. blochii,12-02-24,1,315,290,595,M,3,2.87,1,0.004846909,5.752572639,6.388561406,602.9590667,0.986799988
MR734,P. blochii,05-01-24,1,249,225,290,M,7,0.31,1,0.001070109,5.517452896,5.669880923,306.0976847,0.947409976
MR735,P. blochii,05-01-24,1,264,210,331,M,1,1.3,2,0.003942978,5.575949103,5.802118375,362.3361726,0.913516301
MR736,P. blochii,20-07-24,3,243,217,250,M,5,11.2,0,0.046901173,5.493061443,5.521460918,285.3093091,0.876242001
MR737,P. blochii,20-07-24,3,246,219,255,M,4,4.8,1,0.019184652,5.505331536,5.541263545,295.5841334,0.862698539
MR738,P. blochii,20-07-24,3,235,213,210,M,4,3.1,0,0.014983084,5.459585514,5.347107531,259.0573028,0.810631462
MR747,P. blochii,08-11-23,4,269,243,352,M,2,1.51,0,0.004308254,5.59471138,5.863631176,382.4781944,0.920313903
MR748,P. blochii,05-01-24,1,225,206,208,M,2,0.36,2,0.00173377,5.416100402,5.33753808,228.5292408,0.910167991
MR752,P. blochii,21-04-24,2,289,264,511,M,5,34.2,0,0.071728188,5.666426688,6.23636959,470.3399811,1.086448145
MR753,P. blochii,21-04-24,2,287,271,516,M,5,20.1,2,0.040532365,5.659482216,6.246106765,461.0156927,1.119267756
MR754,P. blochii,20-07-24,3,226,206,273,M,5,12,1,0.045977011,5.420534999,5.609471795,231.470145,1.17941776
MR757,P. blochii,20-07-24,3,250,229,295,M,5,8.7,1,0.030387705,5.521460918,5.686975356,309.6556965,0.952670993
MR758,P. blochii,20-07-24,3,255,230,319,M,4,25.9,1,0.088365745,5.541263545,5.765191103,327.8512449,0.973002253
MR759,P. blochii,07-07-24,3,244,220,269,M,5,13,1,0.05078125,5.497168225,5.59471138,288.7078841,0.931737631
MR760,P. blochii,01-04-24,2,230,205,227,M,4,12.33,1,0.057436996,5.438079309,5.424950017,243.4808322,0.932311583
MR763,P. blochii,21-04-24,2,311,284,570,M,3,10.55,2,0.018857807,5.739792912,6.345636361,581.1449482,0.98082243
MR766,P. blochii,01-04-24,2,211,195,187,M,3,3.6,1,0.019629226,5.351858133,5.231108617,189.8867428,0.984797555
MR768,P. blochii,12-02-24,1,350,325,919,M,2,5.5,1,0.006020799,5.857933154,6.823286122,817.0057763,1.124839048
MR770,P. blochii,21-04-24,2,347,314,817,M,5,37,1,0.047435897,5.84932478,6.705639095,796.976147,1.025124783
MR771,P. blochii,27-09-23,3,351,318,675,M,7,2.1,0,0.00312082,5.860786223,6.514712691,823.7546357,0.819418757
,,,,,,,,,,,,,,,
